,ETHNICITY,TERRITORY,ACADEMIC_INTEREST_1,ACADEMIC_INTEREST_2,Enroll,TOTAL_CONTACTS,SELF_INIT_CNTCTS,SOLICITED_CNTCTS,CAMPUS_VISIT,IRSCHOOL,satscore,sex,mailq,premiere,init_span,int1rat,int2rat,hscrat,avg_income,distance,Instate,TERRITORY_binned,TOTAL_CONTACTS_binned,SELF_INIT_CNTCTS_binned,SOLICITED_CNTCTS_binned,satscore_binned,avg_income_binned
630,C,4,Unknown,Unknown,0,1,0,0,0,447290,1015.0,1.0,1,0,24,0.0171827456595668,0.0203800021229168,0.0376516305204012,53710.0,559.1384163940095,0,Zone 2,Moderate,Low,Low,54 Percentile and Under, Moderate
631,C,4,ATH,Unknown,0,2,1,0,0,261900,960.0,0.0,3,0,11,0.032258064516129,0.0203800021229168,0.0,58033.0,536.8723070992612,0,Zone 2,Moderate,Moderate,Low,54 Percentile and Under,High
632,C,4,SPA,INTB,0,1,0,0,0,261900,905.0,1.0,3,0,11,0.0,0.0222222222222222,0.0,58033.0,536.8723070992612,0,Zone 2,Moderate,Low,Low,54 Percentile and Under,High
633,C,4,MUS,Unknown,0,3,0,2,0,261900,850.0,1.0,3,0,31,0.0058823529411764,0.0203800021229168,0.0,72905.0,533.1018875007027,0,Zone 2,Moderate,Low,Moderate,54 Percentile and Under,High
634,C,4,Unknown,Unknown,0,1,0,0,0,447290,795.0,1.0,1,0,34,0.0171827456595668,0.0203800021229168,0.0376516305204012,27508.0,545.7768224286582,0,Zone 2,Moderate,Low,Low,54 Percentile and Under,low
635,C,4,Unknown,Unknown,0,1,1,0,0,262445,740.0,0.0,1,0,14,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Moderate,Low,54 Percentile and Under, Moderate
636,B,4,ACC,BUS,0,1,0,1,0,261643,872.5,1.0,1,0,31,0.0181818181818181,0.0098765432098765,0.0,27556.0,540.0236598945776,0,Zone 2,Moderate,Low,Moderate,54 Percentile and Under,low
637,A,4,Unknown,Unknown,0,2,1,1,0,261715,1005.0,0.0,1,0,18,0.0171827456595668,0.0203800021229168,0.125,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Moderate,Moderate,54 Percentile and Under, Moderate
638,N,4,LAW,SCI,0,2,1,1,0,447290,1137.5,1.0,1,0,13,0.0121163166397415,0.0065359477124183,0.0376516305204012,62047.0,558.8169970344092,0,Zone 2,Moderate,Moderate,Moderate,55-75 Percentile,High
639,C,4,Unknown,Unknown,1,9,8,1,1,263255,1270.0,1.0,1,0,22,0.0171827456595668,0.0203800021229168,1.0,49946.0,572.5748930426442,0,Zone 2,High,High,Moderate,76-93 Percentile, Moderate
640,C,4,EGR,PT,0,1,0,1,0,262353,1195.0,0.0,1,0,31,0.0072992700729927,0.0192307692307692,0.0,30850.0,467.2447503131312,0,Zone 2,Moderate,Low,Moderate,76-93 Percentile,low
641,I,4,Unknown,Unknown,0,1,0,0,0,260505,1120.0,1.0,4,0,35,0.0171827456595668,0.0203800021229168,0.0,42022.0,419.8995247344331,0,Zone 2,Moderate,Low,Low,55-75 Percentile,low
642,C,4,PSY,Unknown,0,1,0,0,0,261560,1045.0,1.0,3,0,34,0.0291878172588832,0.0203800021229168,0.0526315789473684,40663.0,564.9945207916938,0,Zone 2,Moderate,Low,Low,55-75 Percentile,low
643,C,4,MED,HIS,1,11,10,0,1,261560,970.0,1.0,4,1,22,0.0128700128700128,0.0119760479041916,0.0526315789473684,45035.0,563.6724206714388,0,Zone 2,High,High,Low,54 Percentile and Under, Moderate
644,C,4,Unknown,Unknown,0,4,4,0,0,262230,1170.0,1.0,1,0,17,0.0171827456595668,0.0203800021229168,0.0,30349.0,610.8332420291935,0,Zone 2,High,High,Low,76-93 Percentile,low
645,C,4,PMED,Unknown,0,2,1,1,0,263180,1045.0,1.0,3,0,31,0.0533088235294117,0.0203800021229168,0.0,31524.0,546.7788465106039,0,Zone 2,Moderate,Moderate,Moderate,55-75 Percentile,low
646,C,4,Unknown,Unknown,1,4,4,0,1,260325,920.0,0.0,5,0,23,0.0171827456595668,0.0203800021229168,0.2,33558.0,420.38777492080607,0,Zone 2,High,High,Low,54 Percentile and Under,low
647,C,4,CFS,REL,0,1,0,1,0,262420,995.0,1.0,1,0,31,0.0272727272727272,0.0592592592592592,0.0,42096.0,442.66167640537446,0,Zone 2,Moderate,Low,Moderate,54 Percentile and Under,low
648,C,4,AVS,EGR,0,3,2,0,0,263338,1070.0,0.0,4,0,34,0.0163934426229508,0.0205882352941176,0.0,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Moderate,Low,55-75 Percentile, Moderate
649,C,4,Unknown,Unknown,1,2,1,1,0,263283,1300.0,0.0,1,0,8,0.0171827456595668,0.0203800021229168,0.0909090909090909,28203.0,452.34194811608165,0,Zone 2,Moderate,Moderate,Moderate,76-93 Percentile,low
650,C,4,BUS,Unknown,1,4,4,0,0,263630,1140.0,0.0,1,1,13,0.0157728706624605,0.0203800021229168,0.1,28968.0,455.8127820268491,0,Zone 2,High,High,Low,55-75 Percentile,low
651,C,4,MED,Unknown,0,5,3,2,0,263289,1140.0,1.0,1,0,55,0.0128700128700128,0.0203800021229168,0.0,57172.0,446.8843874734343,0,Zone 2,High,Moderate,Moderate,55-75 Percentile,High
652,C,4,FSC,ARC,1,14,12,2,1,170215,1470.0,1.0,5,0,30,0.1004784688995215,0.0714285714285714,0.5,60142.0,544.8032729800774,0,Zone 2,High,High,Moderate,94+ percentile,High
653,N,4,HSS,Unknown,0,3,1,2,0,171700,1370.0,0.0,1,0,18,0.0,0.0203800021229168,0.0,53568.0,558.7017372844781,0,Zone 2,Moderate,Moderate,Moderate,94+ percentile, Moderate
654,C,4,LAW,Unknown,0,3,2,0,0,171690,1270.0,1.0,4,0,21,0.0121163166397415,0.0203800021229168,0.0,47925.0,525.0458781886425,0,Zone 2,Moderate,Moderate,Low,76-93 Percentile, Moderate
655,C,4,Unknown,Unknown,1,1,1,0,0,171691,1170.0,1.0,1,0,5,0.0171827456595668,0.0203800021229168,0.0416666666666666,50936.0,528.9084003501929,0,Zone 2,Moderate,Moderate,Low,76-93 Percentile, Moderate
656,C,4,OPT,Unknown,1,12,9,0,1,172220,1270.0,1.0,5,1,17,0.0256410256410256,0.0203800021229168,0.125,52816.0,528.7107080175274,0,Zone 2,High,High,Low,76-93 Percentile, Moderate
657,C,4,Unknown,Unknown,1,5,5,0,0,172222,1310.0,0.0,1,1,8,0.0171827456595668,0.0203800021229168,0.125,68682.0,527.8714413123188,0,Zone 2,High,High,Low,76-93 Percentile,High
658,C,4,Unknown,Unknown,1,4,4,0,0,170923,1140.0,1.0,1,1,11,0.0171827456595668,0.0203800021229168,0.2,53494.74710029566,318.0161398664757,0,Zone 2,High,High,Low,55-75 Percentile, Moderate
659,H,4,Unknown,Unknown,0,2,1,1,0,171550,1240.0,0.0,1,0,23,0.0171827456595668,0.0203800021229168,0.0,28573.0,543.4564600192992,0,Zone 2,Moderate,Moderate,Moderate,76-93 Percentile,low
660,N,8,PMED,BUS,0,3,1,1,0,171555,1340.0,1.0,1,0,19,0.0533088235294117,0.0098765432098765,0.0,37126.0,543.0070564791279,0,Zone 4,Moderate,Moderate,Moderate,94+ percentile,low
661,C,4,Unknown,Unknown,1,8,6,1,1,172400,1440.0,0.0,4,0,12,0.0171827456595668,0.0203800021229168,0.1428571428571428,55959.0,547.4645336186761,0,Zone 2,High,High,Moderate,94+ percentile,High
662,C,4,Unknown,Unknown,0,2,1,1,0,172000,1440.0,0.0,1,0,18,0.0171827456595668,0.0203800021229168,0.0,43947.0,540.400682672408,0,Zone 2,Moderate,Moderate,Moderate,94+ percentile, Moderate
663,C,4,CP,Unknown,0,1,0,0,0,172000,1440.0,0.0,3,0,20,0.0,0.0203800021229168,0.0,43947.0,540.400682672408,0,Zone 2,Moderate,Low,Low,94+ percentile, Moderate
664,N,4,Unknown,Unknown,0,1,0,1,0,172000,1440.0,1.0,1,0,30,0.0171827456595668,0.0203800021229168,0.0,46428.0,539.6444501861926,0,Zone 2,Moderate,Low,Moderate,94+ percentile, Moderate
665,H,4,ENG,PW,1,7,4,1,1,172773,1440.0,1.0,4,0,34,0.0176991150442477,0.125,0.1,46428.0,539.6444501861926,0,Zone 2,High,High,Moderate,94+ percentile, Moderate
666,C,4,MUS,Unknown,0,1,0,0,0,172473,1330.0,1.0,1,0,35,0.0058823529411764,0.0203800021229168,0.0,76965.0,536.7833608209901,0,Zone 2,Moderate,Low,Low,76-93 Percentile,High
667,C,4,MED,EDU,0,1,0,0,0,172772,1220.0,1.0,4,0,35,0.0128700128700128,0.0214132762312633,0.0,70404.0,536.2834198364993,0,Zone 2,Moderate,Low,Low,76-93 Percentile,High
668,C,4,Unknown,Unknown,1,6,6,0,0,172294,1110.0,0.0,1,1,17,0.0171827456595668,0.0203800021229168,0.12,99888.25,532.6856320017133,0,Zone 2,High,High,Low,55-75 Percentile,High
669,C,4,MKT,FM,1,7,5,1,0,172294,1350.0,1.0,1,0,12,0.0394736842105263,0.0689655172413793,0.12,99888.25,532.6856320017133,0,Zone 2,High,High,Moderate,94+ percentile,High
670,C,4,BUAD,MKT,1,9,8,0,1,172294,1300.0,1.0,1,1,14,0.0091954022988505,0.056338028169014,0.12,99888.25,532.6856320017133,0,Zone 2,High,High,Low,76-93 Percentile,High
671,N,8,Unknown,Unknown,0,5,5,0,0,172776,1070.0,1.0,1,0,22,0.0171827456595668,0.0203800021229168,0.0,99888.25,532.6856320017133,0,Zone 4,High,High,Low,55-75 Percentile,High
672,C,4,FSC,REL,1,8,7,0,0,172296,1340.0,0.0,4,1,21,0.1004784688995215,0.0592592592592592,0.0833333333333333,87792.0,531.498501542019,0,Zone 2,High,High,Low,94+ percentile,High
673,C,4,Unknown,Unknown,0,2,1,1,0,172773,1370.0,1.0,1,0,18,0.0171827456595668,0.0203800021229168,0.1,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Moderate,Moderate,94+ percentile, Moderate
674,C,4,NUR,Unknown,1,9,6,3,0,172771,1400.0,1.0,1,1,19,0.0225872689938398,0.0203800021229168,0.0666666666666666,67337.0,538.4276933158683,0,Zone 2,High,High,Moderate,94+ percentile,High
675,C,4,Unknown,Unknown,0,1,0,1,0,172773,1350.0,1.0,1,0,19,0.0171827456595668,0.0203800021229168,0.1,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Low,Moderate,94+ percentile, Moderate
676,C,4,Unknown,Unknown,1,5,5,0,0,172820,1300.0,1.0,1,1,11,0.0171827456595668,0.0203800021229168,0.0666666666666666,99888.25,529.1585435153992,0,Zone 2,High,High,Low,76-93 Percentile,High
677,C,4,Unknown,Unknown,0,5,3,2,0,172820,1420.0,1.0,1,0,18,0.0171827456595668,0.0203800021229168,0.0666666666666666,87202.0,529.5042682201997,0,Zone 2,High,Moderate,Moderate,94+ percentile,High
678,C,8,Unknown,Unknown,0,2,1,1,0,261635,1361.4285714285713,1.0,1,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 4,Moderate,Moderate,Moderate,94+ percentile, Moderate
679,C,4,ART,EGR,0,1,0,1,0,447290,1302.857142857143,0.0,1,0,28,0.005736137667304,0.0205882352941176,0.0376516305204012,62188.0,523.4642948397784,0,Zone 2,Moderate,Low,Moderate,76-93 Percentile,High
680,N,4,Unknown,Unknown,0,2,1,1,0,171895,1244.2857142857142,1.0,1,0,16,0.0171827456595668,0.0203800021229168,0.0833333333333333,55164.0,537.7901579912442,0,Zone 2,Moderate,Moderate,Moderate,76-93 Percentile, Moderate
681,O,4,ART,SWO,0,1,0,1,0,172928,1185.7142857142858,1.0,1,0,31,0.005736137667304,0.0,0.0,53494.74710029566,530.1292201083365,0,Zone 2,Moderate,Low,Moderate,76-93 Percentile, Moderate
682,C,4,ATH,MKT,0,1,0,0,0,172928,1127.142857142857,0.0,4,0,11,0.032258064516129,0.056338028169014,0.0,48016.0,527.1452393729212,0,Zone 2,Moderate,Low,Low,55-75 Percentile, Moderate
683,C,4,ARCH,MED,0,1,0,1,0,447290,1068.5714285714284,1.0,1,0,31,0.008955223880597,0.0121334681496461,0.0376516305204012,53162.0,529.7526722884986,0,Zone 2,Moderate,Low,Moderate,55-75 Percentile, Moderate
684,C,4,REL,BUAD,0,2,1,1,0,172585,1010.0,1.0,1,0,31,0.0,0.044776119402985,0.0,28539.0,406.37562236188506,0,Zone 2,Moderate,Moderate,Moderate,54 Percentile and Under,low
685,C,4,PT,PSY,0,1,0,1,0,170645,1190.0,1.0,1,0,31,0.0195121951219512,0.0176366843033509,0.0,29567.0,413.7428203247103,0,Zone 2,Moderate,Low,Moderate,76-93 Percentile,low
686,C,4,Unknown,Unknown,1,5,3,2,0,350564,1370.0,0.0,1,0,18,0.0171827456595668,0.0203800021229168,1.0,31824.0,418.3401778167943,0,Zone 2,High,Moderate,Moderate,94+ percentile,low
687,C,4,Unknown,Unknown,0,1,0,1,0,172407,1315.0,0.0,1,0,10,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Low,Moderate,76-93 Percentile, Moderate
688,O,4,REL,EDU,0,2,0,2,0,171755,1260.0,1.0,1,0,31,0.0,0.0214132762312633,0.0,32596.0,465.07941405185625,0,Zone 2,Moderate,Low,Moderate,76-93 Percentile,low
689,C,4,Unknown,Unknown,0,2,2,0,0,447290,1205.0,1.0,1,0,20,0.0171827456595668,0.0203800021229168,0.0376516305204012,30221.0,578.5095870656302,0,Zone 2,Moderate,Moderate,Low,76-93 Percentile,low
690,N,4,Unknown,Unknown,0,2,2,0,0,447290,1150.0,1.0,1,0,22,0.0171827456595668,0.0203800021229168,0.0376516305204012,50082.0,427.49342468590766,0,Zone 2,Moderate,Moderate,Low,55-75 Percentile, Moderate
691,C,4,MED,REL,0,1,0,0,0,170765,1095.0,1.0,3,0,39,0.0128700128700128,0.0592592592592592,0.0,60066.0,419.5974468828656,0,Zone 2,Moderate,Low,Low,55-75 Percentile,High
692,C,4,Unknown,Unknown,0,2,2,0,0,171125,1040.0,0.0,1,0,17,0.0171827456595668,0.0203800021229168,0.0,53438.0,426.8827612113221,0,Zone 2,Moderate,Moderate,Low,54 Percentile and Under, Moderate
693,C,4,BUAD,MED,0,1,0,1,0,173252,1105.0,1.0,1,0,31,0.0091954022988505,0.0121334681496461,0.0,36589.0,398.6413416963891,0,Zone 2,Moderate,Low,Moderate,55-75 Percentile,low
694,C,4,MUS,BUS,1,8,5,3,1,171885,1170.0,1.0,1,0,19,0.0058823529411764,0.0098765432098765,0.04,75070.0,432.5049261100003,0,Zone 2,High,High,Moderate,76-93 Percentile,High
695,C,8,Unknown,Unknown,1,4,3,1,0,173182,1070.0,0.0,1,0,10,0.0171827456595668,0.0203800021229168,0.1,64258.0,429.75817394859706,0,Zone 4,High,Moderate,Moderate,55-75 Percentile,High
696,C,4,NSC,MED,1,6,6,0,0,173185,1050.0,1.0,1,0,12,0.1,0.0121334681496461,0.25,64258.0,429.75817394859706,0,Zone 2,High,High,Low,55-75 Percentile,High
697,C,4,PMED,Unknown,1,4,4,0,1,173210,1270.0,0.0,5,0,10,0.0533088235294117,0.0203800021229168,0.0714285714285714,64258.0,429.75817394859706,0,Zone 2,High,High,Low,76-93 Percentile,High
698,C,4,ARCH,Unknown,0,1,1,0,0,447290,1270.0,1.0,1,0,16,0.008955223880597,0.0203800021229168,0.0376516305204012,93593.0,428.3440823671192,0,Zone 2,Moderate,Moderate,Low,76-93 Percentile,High
699,C,4,PSY,Unknown,1,10,5,3,0,170089,1270.0,1.0,5,0,21,0.0291878172588832,0.0203800021229168,0.4,93593.0,428.3440823671192,0,Zone 2,High,High,Moderate,76-93 Percentile,High
700,C,4,Unknown,Unknown,0,2,1,1,0,171445,1155.0,1.0,1,0,18,0.0171827456595668,0.0203800021229168,0.0,33359.0,403.9395005943666,0,Zone 2,Moderate,Moderate,Moderate,55-75 Percentile,low
701,C,4,Unknown,Unknown,1,1,1,0,0,170400,1040.0,0.0,1,0,10,0.0171827456595668,0.0203800021229168,0.25,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Moderate,Low,54 Percentile and Under, Moderate
702,C,4,MED,ARCH,0,1,0,1,0,171455,1046.0,1.0,1,0,31,0.0128700128700128,0.0104166666666666,0.0,41332.0,467.6867536977746,0,Zone 2,Moderate,Low,Moderate,55-75 Percentile,low
703,C,4,Unknown,Unknown,0,1,0,1,0,447290,1052.0,0.0,1,0,29,0.0171827456595668,0.0203800021229168,0.0376516305204012,30429.0,544.5682526071706,0,Zone 2,Moderate,Low,Moderate,55-75 Percentile,low
704,C,4,Unknown,Unknown,0,1,0,1,0,447290,1058.0,1.0,1,0,7,0.0171827456595668,0.0203800021229168,0.0376516305204012,44542.0,633.3624107681303,0,Zone 2,Moderate,Low,Moderate,55-75 Percentile, Moderate
705,C,4,MED,LAW,0,1,1,0,0,447290,1064.0,1.0,1,0,24,0.0128700128700128,0.0112359550561797,0.0376516305204012,57766.0,633.3624107681303,0,Zone 2,Moderate,Moderate,Low,55-75 Percentile,High
706,C,4,PMED,Unknown,1,4,3,1,1,281720,1070.0,0.0,1,0,9,0.0533088235294117,0.0203800021229168,1.0,30851.0,633.3624107681303,0,Zone 2,High,Moderate,Moderate,55-75 Percentile,low
707,H,4,Unknown,Unknown,0,1,0,1,0,281506,1103.3333333333333,0.0,1,0,10,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 2,Moderate,Low,Moderate,55-75 Percentile, Moderate
708,N,4,Unknown,Unknown,0,2,1,1,0,447290,1136.6666666666667,0.0,1,0,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,54692.0,633.3624107681303,0,Zone 2,Moderate,Moderate,Moderate,55-75 Percentile, Moderate
709,C,4,Unknown,Unknown,1,5,5,0,0,281716,1170.0,0.0,1,0,17,0.0171827456595668,0.0203800021229168,0.1,58983.0,633.3624107681303,0,Zone 2,High,High,Low,76-93 Percentile,High
710,C,4,PSC,Unknown,1,4,4,0,1,281230,1370.0,1.0,1,0,12,0.0197044334975369,0.0203800021229168,0.25,38712.0,633.3624107681303,0,Zone 2,High,High,Low,94+ percentile,low
711,C,8,JOU,MGT,1,6,5,0,0,192053,1070.0,0.0,5,1,11,0.0421052631578947,0.0357142857142857,0.0909090909090909,37094.0,431.7062164383119,0,Zone 4,High,High,Low,55-75 Percentile,low
712,B,0,MED,MUHL,0,1,1,0,0,191779,1126.6666666666667,1.0,1,0,3,0.0128700128700128,0.0,0.0,44082.0,428.8493667086486,0,Unknown,Moderate,Moderate,Low,55-75 Percentile, Moderate
713,C,2,Unknown,Unknown,0,1,0,1,0,447290,1183.3333333333333,1.0,1,0,30,0.0171827456595668,0.0203800021229168,0.0376516305204012,53494.74710029566,318.0161398664757,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile, Moderate
714,A,8,BIO,CHE,1,7,6,0,1,192050,1240.0,0.0,4,0,20,0.0199692780337941,0.0075187969924812,0.025,36699.0,444.5060445290154,0,Zone 4,High,High,Low,76-93 Percentile,low
715,C,8,Unknown,Unknown,0,1,0,1,0,191777,1240.0,1.0,1,0,29,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 4,Moderate,Low,Moderate,76-93 Percentile, Moderate
716,B,2,PSY,BUAD,0,3,2,1,0,191165,1240.0,1.0,5,0,11,0.0291878172588832,0.044776119402985,0.0,41526.0,441.5204596383813,0,Zone 1,Moderate,Moderate,Moderate,76-93 Percentile,low
717,C,2,Unknown,Unknown,0,1,0,1,0,191724,1240.0,0.0,1,0,11,0.0171827456595668,0.0203800021229168,0.0,36824.0,439.6255501893837,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile,low
718,N,8,Unknown,Unknown,0,2,1,1,0,191784,1240.0,1.0,1,0,25,0.0171827456595668,0.0203800021229168,0.0,36824.0,439.6255501893837,0,Zone 4,Moderate,Moderate,Moderate,76-93 Percentile,low
719,C,2,SST,Unknown,0,1,0,1,0,447290,1240.0,1.0,1,0,30,0.0,0.0203800021229168,0.0376516305204012,55979.0,422.7123676214137,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile,High
720,A,8,MED,Unknown,0,3,2,1,0,191723,1240.0,1.0,1,0,30,0.0128700128700128,0.0203800021229168,0.0,28745.0,432.60159709555467,0,Zone 4,Moderate,Moderate,Moderate,76-93 Percentile,low
721,B,2,ID,MED,0,1,0,1,0,192070,1205.0,1.0,1,0,31,0.0304878048780487,0.0121334681496461,0.0,23379.0,440.2887315850256,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile,low
722,C,8,Unknown,Unknown,1,5,5,0,0,192020,1170.0,1.0,1,1,14,0.0171827456595668,0.0203800021229168,0.2,28006.0,434.9754928780117,0,Zone 4,High,High,Low,76-93 Percentile,low
723,B,2,TAD,PPHR,0,1,0,1,0,192065,1173.6363636363637,1.0,1,0,19,0.0434782608695652,0.0,0.0,53494.74710029566,318.0161398664757,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile, Moderate
724,C,8,MED,Unknown,0,1,0,1,0,192115,1177.2727272727273,1.0,1,0,19,0.0128700128700128,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 4,Moderate,Low,Moderate,76-93 Percentile, Moderate
725,B,2,Unknown,Unknown,0,2,1,1,0,192065,1180.909090909091,1.0,1,0,20,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 1,Moderate,Moderate,Moderate,76-93 Percentile, Moderate
726,C,8,Unknown,Unknown,0,2,1,1,0,192170,1184.5454545454545,1.0,1,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 4,Moderate,Moderate,Moderate,76-93 Percentile, Moderate
727,C,8,EDU,ID,0,1,0,0,0,191985,1188.1818181818182,1.0,1,0,20,0.0100334448160535,0.0,0.0,51684.0,434.7316806296192,0,Zone 4,Moderate,Low,Low,76-93 Percentile, Moderate
728,N,8,Unknown,Unknown,0,2,1,1,0,192105,1191.8181818181818,1.0,1,0,25,0.0171827456595668,0.0203800021229168,0.0,51684.0,434.7316806296192,0,Zone 4,Moderate,Moderate,Moderate,76-93 Percentile, Moderate
729,N,2,MED,PSY,0,3,2,0,0,192006,1195.4545454545455,1.0,3,0,20,0.0128700128700128,0.0176366843033509,0.0,30954.0,441.88652520880754,0,Zone 1,Moderate,Moderate,Low,76-93 Percentile,low
730,C,2,Unknown,Unknown,0,1,1,0,0,447290,1199.090909090909,1.0,1,0,19,0.0171827456595668,0.0203800021229168,0.0376516305204012,42326.0,442.7943683506793,0,Zone 1,Moderate,Moderate,Low,76-93 Percentile,low
731,B,8,Unknown,Unknown,0,1,0,0,0,191113,1202.7272727272727,1.0,4,0,20,0.0171827456595668,0.0203800021229168,0.0,45592.0,443.43127873614793,0,Zone 4,Moderate,Low,Low,76-93 Percentile, Moderate
732,C,2,THEA,Unknown,0,1,0,1,0,447290,1206.3636363636363,1.0,1,0,30,0.0090497737556561,0.0203800021229168,0.0376516305204012,49534.0,407.2874498130888,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile, Moderate
733,C,8,Unknown,Unknown,1,5,5,0,0,191230,1210.0,1.0,1,1,13,0.0171827456595668,0.0203800021229168,0.3333333333333333,49534.0,407.2874498130888,0,Zone 4,High,High,Low,76-93 Percentile, Moderate
734,C,2,SWO,Unknown,0,2,1,1,0,191227,1196.6666666666667,1.0,1,0,30,0.032,0.0203800021229168,0.0,36310.0,407.9603523606567,0,Zone 1,Moderate,Moderate,Moderate,76-93 Percentile,low
735,C,2,Unknown,Unknown,0,2,1,1,0,191600,1183.3333333333333,1.0,1,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 1,Moderate,Moderate,Moderate,76-93 Percentile, Moderate
736,C,8,BIO,Unknown,0,7,6,1,0,191154,1170.0,0.0,1,0,22,0.0199692780337941,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 4,High,High,Moderate,76-93 Percentile, Moderate
737,C,8,Unknown,Unknown,0,4,3,1,1,190590,1120.0,0.0,1,0,26,0.0171827456595668,0.0203800021229168,0.0,47447.0,427.1314138986139,0,Zone 4,High,Moderate,Moderate,55-75 Percentile, Moderate
738,C,2,SPA,PLAW,0,2,0,2,0,447290,1070.0,0.0,1,0,12,0.0,0.0526315789473684,0.0376516305204012,53494.74710029566,427.3079371686726,0,Zone 1,Moderate,Low,Moderate,55-75 Percentile, Moderate
739,C,2,MED,Unknown,0,1,0,1,0,447290,1020.0,1.0,1,0,30,0.0128700128700128,0.0203800021229168,0.0376516305204012,43326.0,427.6586966892655,0,Zone 1,Moderate,Low,Moderate,54 Percentile and Under, Moderate
740,C,2,PT,BIO,1,4,4,0,1,191659,970.0,0.0,1,0,10,0.0195121951219512,0.066420664206642,0.0833333333333333,64482.0,431.3239635588987,0,Zone 1,High,High,Low,54 Percentile and Under,High
741,C,2,ART,Unknown,0,1,0,1,0,447290,1105.0,1.0,1,0,30,0.005736137667304,0.0203800021229168,0.0376516305204012,33210.0,409.40728106597913,0,Zone 1,Moderate,Low,Moderate,55-75 Percentile,low
742,C,2,REL,PSY,0,7,4,3,1,192425,1240.0,1.0,1,0,31,0.0,0.0176366843033509,0.0,33210.0,409.40728106597913,0,Zone 1,High,High,Moderate,76-93 Percentile,low
743,C,8,Unknown,Unknown,0,1,0,0,0,192746,1248.0,1.0,3,0,20,0.0171827456595668,0.0203800021229168,0.0,45728.0,449.54129230799686,0,Zone 4,Moderate,Low,Low,76-93 Percentile, Moderate
744,C,2,EGR,Unknown,0,1,0,1,0,447290,1256.0,0.0,1,0,30,0.0072992700729927,0.0203800021229168,0.0376516305204012,52375.0,452.2518229160426,0,Zone 1,Moderate,Low,Moderate,76-93 Percentile, Moderate
745,A,8,Unknown,Unknown,0,2,1,1,0,191985,1264.0,1.0,1,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,0,Zone 4,Moderate,Moderate,Moderate,76-93 Percentile, Moderate
746,C,2,Unknown,Unknown,0,1,0,0,0,447290,1272.0,1.0,1,0,12,0.0171827456595668,0.0203800021229168,0.0376516305204012,49068.0,319.23273785366104,0,Zone 1,Moderate,Low,Low,76-93 Percentile, Moderate
747,C,2,Unknown,Unknown,1,5,5,0,1,191425,1280.0,1.0,1,0,9,0.0171827456595668,0.0203800021229168,0.0294117647058823,49068.0,319.23273785366104,0,Zone 1,High,High,Low,76-93 Percentile, Moderate
748,C,8,JOU,BUS,1,7,7,0,1,191438,1240.0,1.0,5,0,21,0.0421052631578947,0.0098765432098765,0.1034482758620689,49068.0,319.23273785366104,0,Zone 4,High,High,Low,76-93 Percentile, Moderate
749,B,8,Unknown,Unknown,1,2,1,0,0,191438,970.0,0.0,1,0,7,0.0171827456595668,0.0203800021229168,0.1034482758620689,35859.0,317.97054936782104,0,Zone 4,Moderate,Moderate,Low,54 Percentile and Under,low
750,B,2,Unknown,Unknown,0,3,2,1,0,191437,990.0,1.0,1,0,20,0.0171827456595668,0.0203800021229168,0.0,35378.0,318.34674851063863,0,Zone 1,Moderate,Moderate,Moderate,54 Percentile and Under,low
751,C,2,Unknown,Unknown,0,2,1,1,0,447290,1010.0,1.0,1,0,11,0.0171827456595668,0.0203800021229168,0.0376516305204012,48589.0,321.3029641889277,0,Zone 1,Moderate,Moderate,Moderate,54 Percentile and Under, Moderate
752,C,2,Unknown,Unknown,0,2,1,1,0,447290,1030.0,0.0,1,0,11,0.0171827456595668,0.0203800021229168,0.0376516305204012,48589.0,321.3029641889277,0,Zone 1,Moderate,Moderate,Moderate,54 Percentile and Under, Moderate
